recipe_id,ingredient_id,quantity,unit,optional
3550,37,2,clove,False
3550,78,1.5,kg,False
3550,114,2,tbsp,False
3550,115,250,ml,False
3550,138,1,sprig,False
3550,151,1,piece,False
3550,182,1,piece,False
3550,197,2,sprig,False
3550,221,1,piece,False
3550,2037,750,ml,False
3740,5,2,tbsp,False
3740,6,1,pinch,True
3740,7,1,pinch,True
3740,42,50,g,False
3740,126,1,tbsp,False
3740,191,20,g,False
3740,2032,100,g,False
3565,5,2,tbsp,False
3565,6,1,pinch,False
3565,7,1,pinch,False
3565,42,50,g,False
3565,168,0.25,piece,False
3565,191,30,g,False
3565,2032,100,g,False
3954,6,1,pinch,False
3954,25,100,g,False
3954,26,500,g,False
3954,29,3,piece,False
3954,64,250,ml,False
3954,128,50,g,False
3954,661,15,g,False
3829,5,2,tbsp,False
3829,6,1,pinch,False
3829,7,1,pinch,False
3829,37,3,clove,False
3829,1939,450,g,False
3889,5,2,tbsp,False
3889,6,1,pinch,False
3889,7,1,pinch,False
3889,37,4,clove,False
3889,314,400,g,False
3889,1192,1,piece,False
8364,6,1,pinch,False
8364,7,1,pinch,False
8364,11,50,g,False
8364,30,2,tbsp,False
8364,64,150,ml,False
8364,111,1,bunch,True
8364,151,50,g,False
8364,172,100,g,False
8364,257,600,ml,False
8364,367,150,g,False
8364,448,30,g,True
8364,969,100,g,False
8364,1505,100,g,False
8364,3311,200,g,False
8599,6,1,pinch,False
8599,66,1,pinch,False
8599,68,400,g,False
8599,111,1,bunch,False
8599,151,100,g,False
8599,177,4,tbsp,False
8599,272,2,tbsp,False
8599,273,3,ml,False
8599,1247,100,g,False
8599,1483,300,g,False
8599,1484,300,g,False
8599,3215,1.5,l,False
8599,3229,100,g,False
8599,3237,1,tsp,True
8599,3320,200,g,False
8599,3343,150,g,False
9090,6,1,pinch,False
9090,102,500,g,False
9090,111,1,bunch,False
9090,151,100,g,False
9090,177,3,tbsp,False
9090,272,3,tbsp,False
9090,273,2,ml,False
9090,1247,100,g,False
9090,1483,300,g,False
9090,1484,300,g,False
9090,1587,150,g,False
9090,3215,1.5,l,False
9090,3231,200,g,True
9090,3320,200,g,True
8286,6,1,pinch,False
8286,7,1,pinch,True
8286,37,3,clove,False
8286,80,1.5,l,False
8286,177,60,ml,False
8286,272,60,ml,False
8286,273,60,ml,False
8286,302,30,g,False
8286,3215,500,ml,False
8376,29,4,piece,False
8376,37,3,clove,False
8376,103,500,g,False
8376,111,2,piece,False
8376,128,30,g,False
8376,177,120,ml,False
8376,272,60,ml,False
8376,273,60,ml,False
8376,302,20,g,False
8376,363,1,l,False
8376,1434,100,g,True
8376,3266,4,slice,True
8376,3306,400,g,False
9229,6,1,pinch,False
9229,7,1,pinch,False
9229,26,100,g,False
9229,29,2,piece,False
9229,30,500,ml,False
9229,53,150,g,False
9229,236,300,g,False
8844,1,200,g,False
8844,6,1,tsp,False
8844,7,1,tsp,False
8844,11,1,piece,False
8844,29,1,piece,False
8844,30,1,tbsp,False
8844,53,50,g,False
8844,55,2,piece,False
8844,64,50,ml,False
8844,96,1,sprig,True
8844,122,200,g,False
8553,26,100,g,False
8553,29,2,piece,False
8553,30,500,ml,False
8553,163,150,g,False
8553,236,200,g,False
8553,3375,100,ml,True
9238,30,1,tbsp,False
9238,177,1,tbsp,True
9238,3639,6,piece,False
9238,3640,100,g,False
8837,2,150,g,False
8837,5,2,tbsp,False
8837,6,1,pinch,False
8837,11,1,piece,False
8837,25,30,g,False
8837,26,30,g,False
8837,64,500,ml,False
8837,66,1,pinch,False
8837,68,300,g,False
8837,236,100,g,False
8837,242,1,pinch,False
8837,520,200,g,False
4649,6,1,tsp,False
4649,7,1,tsp,False
4649,28,1,tsp,False
4649,30,2,tbsp,False
4649,37,3,clove,False
4649,75,2,tbsp,False
4649,80,100,ml,False
4649,101,1,tsp,False
4649,177,50,ml,False
4649,221,1,piece,False
4649,224,500,g,False
4649,324,100,ml,False
4616,6,1,tsp,False
4616,7,1,tsp,False
4616,11,1,piece,False
4616,30,2,tbsp,False
4616,37,3,clove,False
4616,38,1,bunch,False
4616,60,1,piece,False
4616,115,500,ml,False
4616,176,800,g,False
4616,372,500,g,False
4616,536,1,piece,False
4646,6,1,tsp,False
4646,7,1,tsp,False
4646,10,2,piece,False
4646,11,1,piece,False
4646,37,3,clove,False
4646,59,1,tsp,False
4646,80,250,ml,False
4646,115,500,ml,False
4646,120,1,piece,False
4646,176,800,g,False
4646,274,1,tbsp,True
4646,303,30,g,False
4646,344,1,piece,False
4646,376,3,piece,False
4646,574,15,g,False
4646,623,2,piece,False
4646,2243,20,g,False
4646,2320,1,piece,False
4646,2339,2,piece,False
4646,2391,2,tbsp,False
4641,6,1,tsp,False
4641,11,1,piece,False
4641,30,2,tbsp,False
4641,37,3,clove,False
4641,38,1,bunch,True
4641,80,200,ml,False
4641,176,500,g,False
4641,2389,10,piece,False
5081,6,1,pinch,False
5081,30,0.5,cup,False
5081,80,0.5,cup,False
5081,128,1.5,cup,False
5081,258,1,tsp,False
5081,317,0.25,cup,False
5081,530,6,piece,False
5081,531,6,piece,False
5081,801,1.5,cup,False
5092,25,200,g,False
5092,26,250,g,False
5092,29,1,piece,False
5092,128,150,g,False
5092,312,1,tsp,False
5092,541,20,g,True
5092,618,30,g,False
5092,2512,100,g,False
5105,128,150,g,False
5105,335,1,pinch,True
5105,344,1,piece,False
5105,783,250,ml,False
5105,1766,200,g,False
5105,2169,30,g,True
5202,6,1,pinch,False
5202,11,1,piece,False
5202,30,2,tbsp,False
5202,37,5,clove,False
5202,38,1,bunch,False
5202,59,1,tsp,False
5202,101,2,tsp,False
5202,112,1,kg,False
5202,115,1.5,cup,False
5202,120,12,piece,False
5202,121,2,piece,False
5202,221,2,piece,False
5202,229,1.5,kg,False
5202,344,1,piece,False
5202,364,60,ml,False
5202,376,5,piece,False
5202,623,2,piece,False
5202,955,2,piece,False
5202,2232,2,piece,False
4331,6,1,tbsp,False
4331,7,1,tsp,False
4331,11,1,piece,False
4331,30,2,tbsp,False
4331,37,4,clove,False
4331,38,0.25,bunch,True
4331,59,1,tsp,False
4331,101,1,tsp,False
4331,105,1.5,kg,False
4331,115,1,cup,False
4331,121,1,piece,True
4331,335,0.5,tsp,False
4331,364,2,tbsp,False
4331,376,3,piece,False
4331,623,0.25,tsp,False
4331,955,2,piece,False
4331,2232,2,piece,False
4328,6,1,tbsp,False
4328,11,1,piece,False
4328,30,2,tbsp,False
4328,37,4,clove,False
4328,38,1,bunch,False
4328,59,2,tsp,False
4328,80,2,cup,False
4328,120,8,piece,False
4328,121,1,piece,False
4328,144,2,tsp,False
4328,221,2,piece,False
4328,324,2,tbsp,False
4328,376,5,piece,False
4328,955,3,piece,False
4328,2074,1.5,kg,False
4328,2232,3,piece,False
9434,5,2,tbsp,False
9434,6,1,pinch,False
9434,7,1,pinch,False
9434,11,1,piece,False
9434,37,3,clove,False
9434,51,1,tsp,False
9434,96,1,bunch,True
9434,115,1.5,l,False
9434,139,300,g,False
9434,172,300,g,False
9434,176,500,g,False
9434,2603,150,g,True
9413,1,500,g,False
9413,5,2,tbsp,False
9413,6,1,tsp,False
9413,7,1,tsp,False
9413,8,150,g,False
9413,11,1,piece,False
9413,37,2,clove,False
9413,101,1,tsp,False
9413,113,4,piece,False
9413,307,200,ml,False
9413,520,1,cup,False
9706,5,2,tbsp,False
9706,6,1,pinch,False
9706,7,1,pinch,False
9706,10,400,g,False
9706,11,1,piece,False
9706,37,3,clove,False
9706,38,2,tbsp,False
9706,51,1,tsp,False
9706,58,0.5,tsp,False
9706,59,1,tsp,False
9706,115,500,ml,False
9706,155,1,tsp,False
9706,176,500,g,False
9706,689,240,g,False
9444,5,3,tbsp,False
9444,6,1,pinch,False
9444,7,1,pinch,False
9444,28,2,tsp,False
9444,37,2,clove,False
9444,101,1,tsp,False
9444,176,500,g,False
9444,2255,250,g,False
9404,2,250,g,False
9404,5,2,tbsp,False
9404,6,1,pinch,False
9404,7,1,pinch,False
9404,11,1,piece,False
9404,28,1,tsp,False
9404,37,2,clove,False
9404,96,1,tbsp,True
9404,141,150,ml,False
9404,224,500,g,False
9404,231,100,ml,False
9404,520,200,g,True
10042,5,2,tbsp,False
10042,6,1,pinch,False
10042,7,1,pinch,False
10042,11,1,piece,False
10042,37,2,clove,False
10042,87,1,tsp,False
10042,96,1,bunch,False
10042,115,500,ml,False
10042,142,400,g,False
10042,176,800,g,False
10042,221,1,piece,False
10042,872,150,g,False
9388,1,500,g,False
9388,6,1,pinch,False
9388,7,1,pinch,False
9388,8,150,g,False
9388,11,1,piece,False
9388,30,2,tbsp,False
9388,37,2,clove,False
9388,87,1,tsp,False
9388,115,250,ml,False
9388,139,800,g,False
10045,1,300,g,False
10045,6,1,pinch,False
10045,7,1,pinch,False
10045,11,1,piece,False
10045,26,100,g,False
10045,29,1,piece,False
10045,30,500,ml,False
10045,53,150,g,False
10045,96,1,bunch,False
10045,139,500,g,False
10045,191,50,g,False
9408,6,1,pinch,False
9408,7,1,pinch,False
9408,11,1,piece,False
9408,26,2,tbsp,False
9408,30,2,tbsp,False
9408,37,2,clove,False
9408,87,1,tsp,False
9408,96,1,bunch,True
9408,115,750,ml,False
9408,142,400,g,False
9408,151,2,piece,False
9408,182,2,piece,False
9408,221,1,piece,False
9408,229,600,g,False
9408,992,400,g,False
9421,5,1,tbsp,False
9421,6,1,pinch,False
9421,51,1,pinch,True
9421,66,1,pinch,False
9421,379,200,g,False
9421,1073,300,g,False
5965,64,1,l,False
5965,80,250,ml,False
5965,128,150,g,False
5965,239,150,g,False
5965,335,1,tsp,False
5965,344,1,piece,False
5965,775,1,piece,False
6059,5,100,ml,False
6059,7,1,pinch,False
6059,37,2,clove,False
6059,96,1,bunch,True
6059,139,500,g,False
6059,303,50,g,False
6059,1005,300,g,False
5650,5,1,tbsp,False
5650,6,1,pinch,False
5650,7,1,pinch,False
5650,96,1,tbsp,True
5650,168,0.25,piece,False
5650,1016,200,g,False
5565,6,1,tbsp,False
5565,7,1,tbsp,False
5565,17,200,ml,False
5565,18,1,tbsp,False
5565,22,1,tbsp,False
5565,23,1,tbsp,False
5565,28,2,tbsp,False
5565,51,1,tsp,False
5565,59,1,tsp,False
5565,73,0.5,tsp,False
5565,75,3,tbsp,False
5565,79,60,ml,False
5565,85,1.5,kg,False
5565,124,15,ml,False
5627,5,4,tbsp,False
5627,6,1,pinch,True
5627,7,1,pinch,False
5627,10,3,piece,False
5627,11,1,piece,False
5627,37,4,clove,False
5627,51,1,pinch,True
5627,96,1,bunch,True
5627,1005,500,g,False
5977,5,200,ml,False
5977,37,4,clove,False
5977,321,1,piece,False
5977,1005,500,g,False
5624,5,200,ml,False
5624,37,4,clove,False
5624,96,1,bunch,False
5624,1005,400,g,False
5629,5,4,tbsp,False
5629,6,1,pinch,True
5629,7,1,pinch,False
5629,37,3,clove,False
5629,96,1,bunch,False
5629,210,1,piece,False
5629,211,2,piece,False
5629,2678,500,g,False
5625,5,3,tbsp,False
5625,6,1,pinch,False
5625,7,1,pinch,False
5625,10,400,g,False
5625,11,1,piece,False
5625,37,2,clove,False
5625,96,1,bunch,False
5625,114,2,tbsp,False
5625,1005,600,g,False
6140,5,4,tbsp,False
6140,6,1,pinch,True
6140,7,1,pinch,False
6140,10,400,g,False
6140,11,1,piece,False
6140,37,3,clove,False
6140,96,1,bunch,False
6140,113,1,piece,False
6140,2678,600,g,False
6140,2812,200,g,False
2307,30,2,tbsp,False
2307,37,5,clove,False
2307,61,300,g,False
2307,213,3,piece,False
2307,331,1,tsp,False
2307,644,1,tsp,False
2307,1159,2,tbsp,False
2307,1192,10,piece,False
2307,1435,5,leaf,False
2307,1436,1,tbsp,False
2307,1441,1,piece,False
2307,1442,2,piece,False
2307,1445,1,tbsp,False
2307,1461,1,tsp,False
3189,783,400,ml,False
3189,1159,2,tbsp,False
3189,1435,3,leaf,False
3189,1436,1,tbsp,False
3189,1437,10,leaf,False
3189,1470,100,g,True
3189,1562,3,tbsp,False
3189,1923,300,g,False
3189,1924,50,g,True
2274,30,2,tbsp,False
2274,37,3,clove,False
2274,38,5,leaf,True
2274,46,300,g,False
2274,183,300,g,False
2274,213,2,piece,False
2274,783,400,ml,False
2274,1159,2,tbsp,False
2274,1192,5,piece,False
2274,1435,3,leaf,False
2274,1436,1,tbsp,False
2274,1437,10,leaf,False
2274,1441,1,bunch,False
2274,1442,10,g,False
2274,1445,1,tbsp,False
2274,1456,20,g,False
2272,6,1,pinch,False
2272,30,2,tbsp,False
2272,37,3,clove,False
2272,38,5,leaf,False
2272,80,500,ml,False
2272,188,1,tbsp,False
2272,412,100,g,False
2272,992,150,g,False
2272,1159,2,tbsp,False
2272,1445,1,tsp,False
2272,1460,5,piece,False
2272,1463,100,g,False
2272,1470,100,g,False
2272,1471,50,g,False
3012,30,2,tbsp,False
3012,37,3,clove,False
3012,213,2,piece,False
3012,279,10,leaf,False
3012,331,2,tbsp,False
3012,783,400,ml,False
3012,1159,2,tbsp,False
3012,1174,500,g,False
3012,1435,3,leaf,False
3012,1436,1,tbsp,False
3012,1441,2,tbsp,False
3012,1445,1,tbsp,False
3012,1453,50,g,True
3012,1456,1,tbsp,False
3012,1460,5,piece,False
3012,1463,50,g,True
3012,1478,50,g,True
2284,6,1,tsp,False
2284,37,5,clove,False
2284,188,1,tbsp,False
2284,213,3,piece,False
2284,499,100,g,False
2284,644,1,tsp,False
2284,783,400,ml,False
2284,1159,2,tbsp,False
2284,1174,300,g,False
2284,1435,3,leaf,False
2284,1436,1,tbsp,False
2284,1437,10,leaf,False
2284,1441,2,piece,False
2284,1445,1,tbsp,False
2284,1456,20,g,False
2284,1465,10,piece,False
2284,1478,30,g,False
2284,1479,50,g,False
2284,1480,100,g,True
2282,11,1,piece,False
2282,30,2,tbsp,False
2282,38,5,leaf,True
2282,139,2,piece,False
2282,320,50,g,False
2282,783,400,ml,False
2282,921,1,tbsp,False
2282,1153,500,g,False
2282,1159,2,tbsp,False
2282,1436,1,tbsp,False
2282,1450,3,tbsp,False
2304,30,2,tbsp,False
2304,37,3,clove,False
2304,176,400,g,False
2304,213,2,piece,False
2304,783,400,ml,False
2304,1159,2,tbsp,False
2304,1435,3,leaf,True
2304,1436,1,tbsp,False
2304,1437,10,leaf,True
2304,1440,2,tbsp,False
2304,1501,1,piece,False
3001,30,2,tbsp,False
3001,37,3,clove,False
3001,188,1,tbsp,False
3001,213,3,piece,False
3001,279,10,leaf,False
3001,331,50,g,False
3001,644,1,tsp,False
3001,783,400,ml,False
3001,1099,500,g,False
3001,1159,2,tbsp,False
3001,1435,3,leaf,False
3001,1436,1,tbsp,False
3001,1441,2,piece,False
3001,1445,1,tbsp,False
3001,1456,30,g,False
3001,1460,10,piece,False
3001,1497,1,tsp,False
3001,1855,100,g,False
2291,6,1,pinch,False
2291,30,2,tbsp,False
2291,37,3,clove,False
2291,61,300,g,False
2291,167,10,leaf,False
2291,213,2,piece,False
2291,363,600,ml,False
2291,645,1,tsp,False
2291,1159,2,tbsp,False
2291,1437,10,leaf,False
2291,1474,10,leaf,False
2291,1489,10,leaf,False
2291,1490,15,leaf,False
6943,5,4,tbsp,False
6943,6,1,pinch,False
6943,7,1,pinch,False
6943,11,1,piece,False
6943,37,2,clove,False
6943,87,1,tsp,False
6943,96,1,sprig,True
6943,101,1,tsp,False
6943,126,2,tbsp,False
6943,139,300,g,False
6943,151,150,g,False
6943,478,400,g,False
6943,486,200,g,False
6940,5,2,tbsp,False
6940,6,1,pinch,False
6940,7,1,pinch,False
6940,96,1,tbsp,False
6940,101,1,pinch,False
6940,165,500,g,False
6940,168,1,piece,False
6919,5,3,tbsp,False
6919,6,1,pinch,False
6919,7,1,pinch,False
6919,37,3,clove,False
6919,96,2,sprig,True
6919,168,1,piece,False
6919,197,2,sprig,True
6919,2080,1,piece,False
6396,5,3,tbsp,False
6396,6,1,tsp,False
6396,7,1,tsp,False
6396,11,1,piece,False
6396,37,2,clove,False
6396,80,1,l,False
6396,96,1,bunch,True
6396,2568,250,g,False
6396,2890,1,tsp,False
6630,25,150,g,False
6630,80,200,ml,False
6630,95,150,ml,False
6630,126,1,tbsp,False
6630,128,100,g,False
6630,303,100,g,False
6630,333,200,g,False
6630,335,2,tsp,False
6630,344,1,piece,False
6630,1319,100,g,False
6630,2906,1,packet,False
7151,95,100,g,False
7151,333,15,g,True
7151,2950,200,g,False
6681,95,100,g,False
6681,306,4,slice,True
6681,2950,200,g,False
6367,5,3,tbsp,False
6367,6,1,tsp,False
6367,10,2,piece,False
6367,11,1,piece,False
6367,37,3,clove,False
6367,80,200,ml,False
6367,96,2,sprig,False
6367,101,1,tsp,False
6367,139,1,piece,False
6367,168,1,piece,True
6367,221,2,piece,False
6367,656,1,piece,False
6367,1674,1,piece,False
6922,5,3,tbsp,False
6922,6,1,tsp,False
6922,7,1,tsp,False
6922,10,3,piece,False
6922,11,2,piece,False
6922,80,100,ml,False
6922,96,1,bunch,False
6922,134,1,tsp,False
6922,168,1,piece,False
6922,1674,1,kg,False
6360,5,2,tbsp,False
6360,6,1,pinch,False
6360,7,1,pinch,False
6360,10,2,piece,False
6360,11,1,piece,False
6360,37,2,clove,False
6360,96,1,bunch,False
6360,126,2,tbsp,False
6360,134,1,pinch,True
6360,239,100,g,False
6360,1173,1,l,False
6360,1174,500,g,False
363,1,500,g,False
363,5,2,tbsp,False
363,6,1,pinch,False
363,7,1,pinch,False
363,11,1,piece,False
363,37,3,clove,False
363,101,1,tsp,False
363,180,250,g,False
363,191,50,g,False
363,307,700,ml,False
363,483,450,g,False
409,8,100,g,False
409,38,1,bunch,True
409,141,30,ml,True
409,235,1,piece,False
409,240,50,ml,True
409,517,200,g,False
157,6,1,pinch,False
157,7,1,pinch,False
157,11,1,piece,False
157,30,2,tbsp,False
157,37,3,clove,False
157,78,1.5,kg,False
157,87,1,tsp,False
157,114,2,tbsp,False
157,115,500,ml,False
157,151,2,piece,False
157,182,2,piece,False
157,221,1,piece,False
157,223,250,ml,False
141,2,200,g,False
141,5,2,tbsp,False
141,6,1,pinch,False
141,11,1,piece,False
141,25,2,tbsp,False
141,26,2,tbsp,False
141,37,2,clove,False
141,66,1,pinch,False
141,114,1,tbsp,False
141,115,500,ml,False
141,151,1,piece,False
141,197,2,sprig,False
141,221,1,piece,False
141,223,500,ml,False
141,229,1,kg,False
414,1,500,g,False
414,6,1,pinch,False
414,7,1,pinch,False
414,8,1,cup,False
414,11,1,piece,False
414,30,1,tbsp,False
414,37,2,clove,False
414,38,2,tbsp,False
414,58,2,tsp,False
414,59,1,tsp,False
414,72,1,can,False
414,141,0.5,cup,True
414,235,6,piece,False
414,240,0.5,cup,True
414,287,1,can,False
414,294,0.5,cup,True
414,520,1,cup,True
159,1,500,g,False
159,5,2,tbsp,False
159,6,1,pinch,False
159,7,1,pinch,False
159,11,1,piece,False
159,28,1,tsp,False
159,37,2,clove,False
159,58,2,tsp,False
159,59,1,tsp,False
159,114,2,tbsp,False
159,115,250,ml,False
159,142,400,g,False
159,143,240,g,False
421,1,500,g,False
421,6,1,tsp,False
421,8,150,g,False
421,11,1,piece,False
421,26,2,tbsp,False
421,30,3,tbsp,False
421,37,2,clove,False
421,38,1,bunch,True
421,58,4,tbsp,False
421,59,1,tsp,False
421,115,600,ml,False
421,120,8,piece,False
421,144,1,tsp,False
421,232,400,g,False
1053,6,1,pinch,False
1053,7,1,pinch,False
1053,11,1,piece,False
1053,26,2,tbsp,False
1053,30,2,tbsp,False
1053,37,2,clove,False
1053,87,1,tsp,False
1053,96,1,bunch,True
1053,114,2,tbsp,False
1053,115,1,cup,False
1053,139,3,piece,False
1053,151,2,piece,False
1053,176,700,g,False
1053,182,2,piece,False
1053,221,1,piece,False
1057,2,250,g,False
1057,6,1,pinch,False
1057,7,1,pinch,False
1057,11,1,piece,False
1057,25,2,tbsp,False
1057,26,2,tbsp,False
1057,96,1,tbsp,True
1057,115,250,ml,False
1057,141,200,g,False
1057,224,500,g,False
1057,225,300,g,False
380,2,200,g,False
380,6,1,pinch,False
380,7,1,pinch,False
380,11,1,piece,False
380,25,2,tbsp,False
380,26,1,tbsp,False
380,37,2,clove,False
380,96,1,tbsp,True
380,115,300,ml,False
380,141,150,ml,False
380,224,500,g,False
380,225,300,g,False
413,1,500,g,False
413,6,1,pinch,False
413,7,1,pinch,False
413,8,100,g,True
413,9,1,cup,True
413,10,1,piece,True
413,11,1,piece,False
413,28,1,tsp,False
413,30,1,tbsp,False
413,37,2,clove,False
413,38,2,tbsp,True
413,58,2,tsp,False
413,59,1,tsp,False
413,141,100,g,True
413,307,125,ml,False
413,519,8,piece,False
2157,25,100,g,False
2157,29,1,piece,False
2157,128,100,g,False
2157,774,1,tsp,True
2157,1286,1,piece,False
2157,1289,3,piece,False
2157,1304,100,g,False
1316,6,1,pinch,False
1316,7,1,pinch,False
1316,11,1,piece,False
1316,26,2,tbsp,False
1316,30,2,tbsp,False
1316,37,2,clove,False
1316,96,1,sprig,False
1316,114,1,tbsp,False
1316,115,500,ml,False
1316,151,1,piece,False
1316,182,1,piece,False
1316,197,1,sprig,False
1316,221,1,piece,False
1316,223,250,ml,False
1316,229,800,g,False
1500,5,4,tbsp,False
1500,6,1,pinch,False
1500,37,6,clove,False
1500,66,1,pinch,False
1500,96,1,bunch,False
1500,126,30,ml,False
1500,139,300,g,True
1500,451,1,cup,False
1500,531,2,piece,False
1500,1174,800,g,False
1863,6,1,pinch,False
1863,26,400,g,False
1863,29,3,piece,False
1863,64,120,ml,False
1863,74,100,g,False
1863,128,50,g,False
1863,657,7,g,False
1273,5,2,tbsp,False
1273,6,1,pinch,False
1273,11,1,piece,False
1273,37,3,clove,False
1273,66,1,pinch,False
1273,114,1,tbsp,False
1273,115,500,ml,False
1273,129,1,kg,False
1273,151,1,piece,False
1273,182,1,piece,False
1273,197,2,sprig,False
1273,221,1,piece,False
1273,223,250,ml,False
1269,5,2,tbsp,False
1269,6,1,pinch,False
1269,7,1,pinch,False
1269,11,1,piece,False
1269,37,2,clove,False
1269,114,1,tbsp,False
1269,115,500,ml,False
1269,151,1,piece,False
1269,182,1,piece,False
1269,197,2,sprig,False
1269,221,1,leaf,False
1269,223,250,ml,False
1269,1061,1,kg,False
1303,5,2,tbsp,False
1303,6,1,pinch,False
1303,7,1,pinch,False
1303,11,1,piece,False
1303,37,3,clove,False
1303,115,500,ml,False
1303,151,4,piece,False
1303,223,250,ml,False
1303,229,1.5,kg,False
1635,5,2,tbsp,False
1635,6,1,pinch,False
1635,7,1,pinch,False
1635,11,1,piece,False
1635,37,2,clove,False
1635,172,1,kg,False
1635,360,1,tsp,True
1635,498,250,ml,False
1634,6,1,pinch,False
1634,7,1,pinch,False
1634,25,30,g,False
1634,96,1,tbsp,True
1634,128,1,tsp,False
1634,257,200,ml,False
1634,1017,6,piece,False
1663,5,2,tbsp,False
1663,6,1,pinch,False
1663,7,1,pinch,False
1663,96,1,bunch,True
1663,498,250,ml,False
1663,1025,700,g,False
7504,1,500,g,False
7504,5,2,tbsp,False
7504,6,1,tsp,False
7504,7,1,tsp,False
7504,9,1,cup,False
7504,10,1,piece,False
7504,33,0.5,piece,False
7504,37,2,clove,False
7504,59,1,tsp,False
7504,101,1,tsp,False
7504,134,0.5,tsp,True
7504,683,4,piece,False
7504,3107,0.5,cup,False
7501,5,3,tbsp,False
7501,6,1,tsp,False
7501,7,1,tsp,False
7501,10,2,piece,True
7501,11,1,piece,True
7501,37,3,clove,False
7501,101,1,tsp,False
7501,168,1,piece,False
7501,176,600,g,False
7501,436,4,piece,True
7501,683,4,piece,True
7501,3107,200,g,True
7495,5,3,tbsp,False
7495,6,1,tsp,False
7495,7,1,tsp,False
7495,10,2,piece,False
7495,11,2,piece,False
7495,37,3,clove,False
7495,80,500,ml,False
7495,114,2,tbsp,False
7495,128,1,tsp,False
7495,221,2,piece,False
7495,223,250,ml,False
7495,229,1000,g,False
7495,344,1,piece,False
7495,623,4,piece,False
7495,624,1,tsp,False
7511,6,1,pinch,False
7511,7,1,pinch,False
7511,11,1,piece,False
7511,30,2,tbsp,False
7511,37,2,clove,False
7511,80,2,l,False
7511,96,1,bunch,True
7511,114,2,tbsp,False
7511,115,500,ml,False
7511,151,1,piece,False
7511,182,1,piece,False
7511,197,2,sprig,False
7511,221,2,piece,False
7511,223,150,ml,False
7511,336,10,piece,False
7511,1063,1,kg,False
7506,1,500,g,False
7506,6,1,pinch,False
7506,7,1,pinch,False
7506,8,150,g,False
7506,11,1,piece,False
7506,30,2,tbsp,False
7506,37,2,clove,False
7506,101,1,tsp,False
7506,115,250,ml,False
7506,139,1,kg,False
7508,6,1,pinch,False
7508,7,1,pinch,False
7508,11,1,piece,False
7508,29,2,piece,False
7508,80,2,l,False
7508,96,1,bunch,True
7508,126,3,tbsp,False
7508,176,500,g,False
7508,182,3,piece,False
7488,1,500,g,False
7488,5,4,tbsp,False
7488,6,1,tbsp,False
7488,7,1,tsp,False
7488,10,2,piece,False
7488,11,1,piece,False
7488,37,2,clove,False
7488,80,250,ml,False
7488,96,1,bunch,False
7488,114,2,tbsp,False
7488,335,1,tsp,False
7488,507,2,piece,False
7489,5,2,tbsp,False
7489,6,1,pinch,False
7489,7,1,pinch,False
7489,10,2,piece,False
7489,11,1,piece,False
7489,37,2,clove,False
7489,80,300,ml,False
7489,96,1,bunch,True
7489,114,1,tbsp,False
7489,176,500,g,False
7489,486,3,piece,False
7817,5,2,tbsp,False
7817,6,1,pinch,False
7817,7,1,pinch,False
7817,37,2,clove,False
7817,126,2,tbsp,False
7817,3138,300,g,False
7412,5,3,tbsp,False
7412,6,1,pinch,False
7412,7,1,pinch,False
7412,95,1,tbsp,False
7412,96,1,bunch,True
7412,333,100,g,False
7412,511,100,g,False
7412,758,2,tbsp,False
7412,1023,500,g,False
3696,5,2,tbsp,False
3696,6,1,pinch,False
3696,7,1,pinch,False
3696,11,1,piece,False
3696,37,3,clove,False
3696,96,1,bunch,False
3696,183,150,g,False
3696,231,50,ml,True
3696,232,400,g,False
3696,318,1,pinch,True
3696,399,200,g,False
3696,451,500,ml,False
3696,452,200,g,False
3696,454,200,g,False
3696,969,200,g,False
3609,5,3,tbsp,False
3609,6,1,pinch,False
3609,7,1,pinch,False
3609,10,400,g,False
3609,11,1,piece,False
3609,37,2,clove,False
3609,96,1,bunch,False
3609,183,200,g,False
3609,231,150,ml,False
3609,286,1,tsp,True
3609,306,4,slice,True
3609,451,500,ml,False
3609,454,200,g,False
3609,1194,400,g,False
3541,5,4,tbsp,False
3541,6,1,pinch,False
3541,7,1,pinch,False
3541,10,400,g,False
3541,37,2,clove,False
3541,96,1,bunch,False
3541,286,1,pinch,True
3541,1173,600,ml,False
3541,1399,4,slice,True
3541,2060,500,g,False
3541,2061,300,g,False
3514,6,1,tsp,False
3514,11,1,piece,False
3514,37,2,clove,False
3514,80,4,cup,False
3514,96,1,bunch,False
3514,114,2,tbsp,False
3514,151,1,piece,False
3514,182,1,piece,False
3514,221,2,leaf,False
3514,336,10,piece,False
3514,569,500,g,False
3514,1853,1000,g,False
3510,5,2,tbsp,False
3510,6,1,pinch,False
3510,7,1,pinch,False
3510,11,1,piece,False
3510,37,2,clove,False
3510,80,1500,ml,False
3510,96,1,bunch,False
3510,151,1,piece,False
3510,182,1,piece,False
3510,221,1,piece,False
3510,231,200,ml,False
3510,1177,500,g,False
3510,1195,300,g,True
4003,5,3,tbsp,False
4003,6,1,pinch,False
4003,7,1,pinch,False
4003,10,2,piece,False
4003,37,2,clove,False
4003,279,5,leaf,False
4003,2073,1,piece,False
3735,2,300,g,False
3735,5,4,tbsp,False
3735,6,1,pinch,False
3735,7,1,pinch,False
3735,37,2,clove,False
3735,87,1,pinch,False
